age_years,gender,ssc_percentage,hsc_percentage,degree_percentage,degree_specialization,technical_score,aptitude_score,communication_score,skills_match_percentage,certifications_count,internship_experience,years_of_experience,career_switch_willingness,relevant_experience,previous_ctc_lpa,expected_ctc_lpa,company_tier,job_role_match,competition_level,bond_requirement,notice_period_days,layoff_history,employment_gap_months,relocation_willingness,status,academic_band,experience_category,skills_match_level,interview_score_avg,interview_performance,placement_probability_score,ctc_gap,ctc_gap_flag
0.1228574486881367,1,-0.1044247632724189,-0.9684501231029984,0.5178303155368947,4,-0.3027525668555799,-0.3731669028349554,1.2171151411889398,1.4901124188533816,-0.3378454563707936,1,1.8572092933200723,0,0,-0.6671058389017462,-1.4422554456768422,2,0,1,0,-0.2017248148935435,0,-0.6787996938007361,1,1,Low,Fresher,Low,0.18039855716613484,Poor,0.014901124188533817,-0.7751496067750959,0
1.1165609482270349,1,-0.459097904958794,-0.532802396863328,-1.1539594286623194,0,-1.109463240796386,-0.1062095639237179,0.7793457032307844,-1.6867489544214644,0.5064812774136424,1,-1.0938799711461875,0,1,-0.481553962219955,-1.4132395763786518,1,0,1,0,2.861561133982286,0,2.044489630267888,1,0,Low,Fresher,,-0.14544236716310652,Poor,-0.016867489544214645,-0.9316856141586969,0
1.613412697996484,1,1.320635408249596,0.7397902200621425,0.3010571072045187,0,-0.1748984025313643,0.3621332422911147,0.3276996859918443,0.434949182779873,-1.1821721901552296,0,1.8572092933200723,0,0,1.1834393526237912,-0.2565832566806997,2,0,2,0,-0.8143820046687094,0,2.044489630267888,0,1,Low,Fresher,Low,0.17164484191719823,Poor,0.00434949182779873,-1.4400226093044908,0
-0.3739943010813124,0,-0.4307105505166322,1.102376694828198,0.7156197169899343,0,-1.2783348752029848,-1.219603119739323,-0.6880242452442423,-0.3438710083345066,2.1951347449825143,0,-0.3561076550296228,0,1,-0.5717177424650813,-0.1624164342279142,0,0,2,0,-0.2017248148935435,0,-0.6787996938007361,1,0,Low,Fresher,,-1.0619874133955165,Poor,-0.0034387100833450663,0.40930130823716715,0
-1.3676978006202107,0,-0.2836953275165647,-0.0081213144079629,-0.1946803459868196,3,0.4726853636912125,-0.4679957010513529,0.0398299467619128,1.0050258919670725,0.5064812774136424,0,0.3816646610869422,1,0,0.6710736937017363,0.2229158514852177,0,1,1,0,0.4109323748816224,0,-0.6787996938007361,1,0,Low,Fresher,Low,0.014839869800590799,Poor,0.010050258919670724,-0.4481578422165186,0
1.1165609482270349,0,-1.5895167178645089,-2.7486514372936046,-1.3185585465902698,4,-1.341068640717131,-0.7094590148786196,1.2510159257095237,0.3642845001942187,-0.3378454563707936,1,0.3816646610869422,1,1,-1.8089983812007917,-0.5808870933803578,0,0,1,0,-0.2017248148935435,0,-0.6787996938007361,0,0,Low,Fresher,Low,-0.2665039099620757,Poor,0.003642845001942187,1.2281112878204339,0
-0.6224201759660369,1,1.1602841482434625,0.5475748337270617,0.0812879824698005,4,-0.0268892521568519,-1.3528953394916508,-0.641398842528695,-0.3969941509851136,-1.1821721901552296,1,0.3816646610869422,0,1,0.7668560033922258,1.0161166832836377,2,0,0,1,0.4109323748816224,0,-0.6787996938007361,1,1,Low,Fresher,,-0.6737278113923993,Poor,-0.0039699415098511355,0.24926067989141187,0
-1.6161236755049353,0,-0.1829224157285276,-0.3491931880555044,-0.0280841138319705,3,-0.2549735450875701,0.7674218430168104,0.593458800055999,0.1107283629038996,-1.1821721901552296,0,-0.3561076550296228,1,1,1.0751354204603485,-0.9894244113366416,0,1,0,1,-0.2017248148935435,1,0.6828449682335759,1,0,Low,Fresher,Low,0.36863569932841306,Poor,0.001107283629038996,-2.06455983179699,0
1.1165609482270349,0,-1.2120553486587715,-0.532802396863328,-1.1539594286623194,4,0.1675064469506362,-1.5797502609646477,-1.565429165228909,0.0106453288570614,-0.3378454563707936,0,-0.3561076550296228,0,1,0.433838168020908,-0.1397134231173228,1,1,2,1,-0.8143820046687094,0,0.0020226372164198,1,0,Low,Fresher,Low,-0.9925576597476402,Poor,0.000106453288570614,-0.5735515911382308,0
0.6197091984575859,1,-0.0038238639753995,0.2743068807223687,1.1178124716683868,2,2.374631778827553,-0.9547560283277472,1.3478536044714766,-0.8952804417543812,-1.1821721901552296,0,-0.3561076550296228,1,1,0.7571753615592357,-0.0088658613270064,1,0,2,0,-0.8143820046687094,0,0.0020226372164198,0,1,Low,Fresher,,0.9225764516570942,Poor,-0.008952804417543812,-0.7660412228862421,0
-0.3739943010813124,1,-0.2741197609833073,-1.171865983651156,-1.1829383764352592,0,0.1545657031208241,-0.0059082394987224,0.7470363476214114,-0.0504099522858808,-1.1821721901552296,0,-1.0938799711461875,0,1,-1.6959333320427596,1.7353336105245227,2,0,2,0,-0.8143820046687094,0,0.0020226372164198,0,0,Low,Fresher,,0.2985646037478377,Poor,-0.0005040995228588079,3.4312669425672824,0
1.3649868231117597,0,1.870870667416768,1.3993652237880598,1.0551810305258855,3,-0.4263521617023961,0.727538650946862,-0.2824301407425709,-0.0160329431845518,-0.3378454563707936,1,-0.3561076550296228,0,1,0.6482153463224628,-0.0291379653192653,2,0,1,0,-0.8143820046687094,0,0.6828449682335759,1,1,Low,Fresher,,0.006252116167298334,Poor,-0.000160329431845518,-0.6773533116417281,0
1.1165609482270349,1,1.3137629291436117,0.731552079455165,1.5041859984665231,3,-0.523697597551416,-0.3655984705587836,1.491796954623029,1.446224935373905,-1.1821721901552296,0,0.3816646610869422,1,0,0.3627185480290436,1.2288758251314813,0,0,2,0,-0.8143820046687094,0,2.044489630267888,0,0,Low,Fresher,Low,0.2008336288376098,Poor,0.01446224935373905,0.8661572771024377,0
0.3712833235728612,1,-1.2423152606209895,2.1251539192138997,1.8850102620840188,0,0.0303350546351087,-1.8184387566169709,0.935903369087564,0.3673122512015523,-1.1821721901552296,1,-0.3561076550296228,0,1,0.9460313442050968,0.2577694292978146,0,0,0,0,-0.8143820046687094,0,-0.6787996938007361,1,1,Low,Fresher,Low,-0.28406677763143273,Poor,0.003673122512015523,-0.6882619149072822,0
-1.6161236755049353,0,0.7435162724943006,0.0479891226692767,-0.4899124637720157,2,-0.9954924581301684,0.1114115866897055,1.6730234961016195,0.4126674614331646,-0.3378454563707936,0,-1.0938799711461875,0,1,-0.2109900590606666,-0.906322272921166,1,0,2,1,0.4109323748816224,0,0.0020226372164198,1,0,Low,Fresher,Low,0.2629808748870522,Poor,0.004126674614331646,-0.6953322138604994,0
0.8681350733423104,0,1.081496844499279,0.4531313474276197,-0.0266938118946792,0,-1.6484794134180998,0.4619277145040644,1.57154733930376,-1.1693172056431231,2.1951347449825143,0,-1.0938799711461875,0,1,0.2825094741019154,1.1574266573844998,0,0,1,0,-0.2017248148935435,0,-0.6787996938007361,1,0,Low,Fresher,,0.12833188012990818,Poor,-0.011693172056431231,0.8749171832825844,0
0.8681350733423104,0,-1.725323358731369,0.3639454417619462,-0.1286643606656805,4,-0.925221750249832,-0.5506815200292082,0.3882091694578166,-0.3651166629288452,-0.3378454563707936,0,1.119436977203507,1,0,-0.8104041957242432,-0.0205416420689199,0,0,1,0,-0.2017248148935435,0,-0.6787996938007361,1,0,Low,Fresher,,-0.36256470027374127,Poor,-0.003651166629288452,0.7898625536553232,0
0.6197091984575859,1,-0.2663268460853048,-1.0800440194806633,-0.680944226023206,0,0.6686149644053914,0.2636892089089042,1.3896297087850291,1.7791309920885134,-0.3378454563707936,1,1.119436977203507,0,0,-0.3198780468634848,0.5423531454798197,0,1,1,0,-0.2017248148935435,0,0.6828449682335759,0,1,Low,Fresher,Low,0.7739779606997749,Poor,0.017791309920885134,0.8622311923433046,0
1.1165609482270349,1,-0.5528321922963925,-1.505962626603541,0.330328181218289,3,0.6965234515263676,-2.212018979934934,1.1527010882706004,-1.3044767646118578,-0.3378454563707936,0,0.3816646610869422,0,1,-1.8089983812007917,0.3619205586660674,2,0,2,0,2.861561133982286,0,-0.6787996938007361,1,0,Low,Fresher,,-0.1209314800459887,Poor,-0.013044767646118578,2.1709189398668594,0
1.1165609482270349,1,1.1186049475617177,1.326791923927204,1.279679199465732,1,-0.1722741553337864,0.2018016300403825,1.2384856674437692,-0.2103500202315363,1.3508080111980785,1,-0.3561076550296228,0,1,1.1348563849516855,-0.7605290901163487,1,1,1,0,-0.8143820046687094,1,0.6828449682335759,1,0,Low,Fresher,,0.4226710473834551,Poor,-0.0021035002023153627,-1.8953854750680343,0
1.613412697996484,1,-0.9283068165233728,0.6938826642871946,0.248568783851555,0,0.8217376588660601,0.9694211054728452,2.8594900412177497,-1.360322776445512,-0.3378454563707936,1,-0.3561076550296228,0,1,-1.310215578494425,-0.9869317918298816,1,1,2,1,0.4109323748816224,0,-0.6787996938007361,1,0,Low,Fresher,,1.550216268518885,Poor,-0.01360322776445512,0.3232837866645434,0
1.613412697996484,1,0.2724475320690089,-0.5166878242269544,0.0436716007320074,2,0.4204681086382996,2.121379001960163,-0.5979986286548441,0.901176764195048,-0.3378454563707936,1,-1.0938799711461875,0,1,0.028698825628365,-1.6957716245184962,1,0,2,1,2.861561133982286,0,-0.6787996938007361,0,1,Low,Fresher,Low,0.6479494939812062,Poor,0.00901176764195048,-1.724470450146861,0
1.613412697996484,1,1.9909898293050812,1.5433538092704886,1.2198101271170372,0,-1.0379934748234545,0.0297487693749454,3.316113553058564,0.4600808609607363,-1.1821721901552296,1,-1.0938799711461875,0,1,-1.5739141663513176,-0.3722631617984004,0,1,2,0,-0.2017248148935435,0,-0.6787996938007361,1,0,Low,Fresher,Low,0.7692896158700183,Poor,0.004600808609607363,1.2016510045529172,0
-1.1192719257354862,0,-2.0881564753763917,0.3648035258646047,1.2473786055845149,3,1.6298312250987668,-0.1932144014229011,-0.8817420932643036,0.0585119355191282,-1.1821721901552296,0,1.119436977203507,0,1,1.454998985487412,1.0343460446304586,1,0,0,1,0.4109323748816224,0,-0.6787996938007361,1,1,Low,Fresher,Low,0.18495824347052067,Poor,0.000585119355191282,-0.42065294085695326,0
1.1165609482270349,0,0.0981741056999464,-0.7255919137625542,1.2918101825956043,0,1.037790522388081,0.2414531752275992,1.7855739174932252,0.3622377521698934,-0.3378454563707936,1,-1.0938799711461875,0,1,0.5837205695295979,1.939488220786108,1,0,1,1,-0.8143820046687094,0,2.044489630267888,0,0,Low,Fresher,Low,1.0216058717029686,Poor,0.003622377521698934,1.35576765125651,0
-0.1255684261965878,1,0.1328559256175421,-0.532802396863328,1.825163924083832,0,-0.7283492982959495,-0.5083269253051688,0.6935215909492481,1.3406038739366937,1.3508080111980785,1,-1.0938799711461875,0,1,-0.2284494750791561,-0.0281542907237705,0,0,1,0,1.6362467544319543,1,-0.6787996938007361,1,0,Low,Fresher,Low,-0.18105154421729,Poor,0.013406038739366936,0.20029518435538562,0
-0.8708460508507615,0,-2.5481055812055065,1.402686471878915,1.0589783737036147,0,0.3581542863786822,-0.545677793365659,0.5285620630953554,-1.5277487376788574,0.5064812774136424,0,-1.0938799711461875,1,0,-0.2042525230742355,-0.7278736582217684,0,0,1,0,0.4109323748816224,0,0.6828449682335759,1,0,Low,Fresher,,0.11367951870279284,Poor,-0.015277487376788574,-0.523621135147533,0
0.3712833235728612,0,-1.7238060678056777,0.1437861588200849,-0.3803830905597064,4,0.5956287543939949,0.8117169231993808,0.8952464452853559,-0.5935336573165373,-0.3378454563707936,0,-1.0938799711461875,0,0,-1.8089983812007917,-1.1403359964508224,1,0,1,0,-0.8143820046687094,0,-0.6787996938007361,1,0,Low,Fresher,,0.767530707626244,Poor,-0.005935336573165373,0.6686623847499693,0
-1.1192719257354862,0,-0.0038238639753995,1.002433161700575,0.6013494537339886,3,0.5613984774332145,0.0361262087055818,0.1147567885574413,0.2402923676260394,3.03946147876695,0,-0.3561076550296228,0,1,-0.3952571745386107,-1.6957716245184962,2,0,1,0,-0.8143820046687094,0,-0.6787996938007361,1,0,Low,Fresher,Low,0.2374271582320792,Poor,0.002402923676260394,-1.3005144499798855,0
-0.6224201759660369,1,-0.0582157961310129,-0.3951930383293811,-0.996624010010706,1,-0.318008117087618,-0.0268135193002045,-1.6508951529894518,0.4242544384336417,1.3508080111980785,0,-1.0938799711461875,0,1,-0.63059455068156,-1.268912694790935,2,0,1,0,-0.8143820046687094,1,0.6828449682335759,1,0,Low,Fresher,Low,-0.6652389297924247,Poor,0.004242544384336417,-0.638318144109375,0
-1.1192719257354862,0,0.2012037875642558,-0.1888840396064263,0.062663901918521,1,-0.5385045323119966,1.461242509015852,-0.1499067334433602,1.5965711189001308,-1.1821721901552296,1,2.5949816094366374,1,1,-1.4699858102240388,-0.0872344404243565,1,0,1,0,-0.8143820046687094,1,-0.6787996938007361,0,1,Low,Junior,Low,0.25761041442016513,Poor,0.015965711189001308,1.3827513697996823,0
-0.1255684261965878,0,-0.1502530348009799,-1.0233851383725658,1.725869307743384,0,0.0299325537653774,0.5775989532645904,-0.5566177575182739,0.7785863993717219,0.5064812774136424,1,0.3816646610869422,0,0,-1.5987191916097627,0.2141158453325775,2,0,2,0,2.861561133982286,0,0.0020226372164198,1,0,Low,Fresher,Low,0.016971249837231306,Poor,0.007785863993717219,1.8128350369423403,0
-0.6224201759660369,1,1.2809440549681426,0.6922116179054464,0.2466581959027437,3,-0.9983894781442234,-0.0379042506340648,-0.5315246390667736,1.274205182332635,-0.3378454563707936,0,0.3816646610869422,0,0,0.8519020179651009,0.5987923907860634,1,0,0,0,-0.8143820046687094,0,0.0020226372164198,0,0,Low,Fresher,Low,-0.5226061226150206,Poor,0.01274205182332635,-0.2531096271790375,0
0.3712833235728612,1,2.473053036389208,2.1212099831730757,1.8805009697311648,2,-0.4327074411234562,-0.1835172128346782,1.1158451991051268,-0.4389840867610206,-0.3378454563707936,1,0.3816646610869422,1,1,0.7716755650986535,-0.0638036023585062,1,0,1,0,0.4109323748816224,1,-0.6787996938007361,1,1,Low,Fresher,,0.16654018171566412,Poor,-0.004389840867610206,-0.8354791674571598,0
-0.1255684261965878,1,1.1468119036482598,0.5314254582898589,0.0628236223968802,4,-0.9453289388684534,0.4431882167020603,0.6492449284565303,-0.4745114930868592,-0.3378454563707936,1,-1.0938799711461875,0,1,0.8439613257994054,0.0895487868448834,0,0,2,0,0.4109323748816224,1,-0.6787996938007361,1,0,Low,Fresher,,0.04903473543004574,Poor,-0.004745114930868592,-0.754412538954522,0
-1.3676978006202107,0,-2.4158427187322693,-1.3473853793228632,-0.1123216415744949,3,-0.2778555743613334,-1.4857428609643524,2.662528562570229,-0.3748737715783845,2.1951347449825143,0,-1.0938799711461875,1,0,0.1328005316759966,0.1536547491452737,0,0,1,0,-0.2017248148935435,0,-0.6787996938007361,1,0,Low,Fresher,,0.2996433757481811,Poor,-0.0037487377157838448,0.020854217469277098,0
-0.8708460508507615,0,-0.0373583216394032,0.3599082120101899,0.8018534439437054,4,2.3044938846104706,0.1903727664385744,-1.64068949539487,2.155554608007619,-1.1821721901552296,0,0.3816646610869422,0,1,0.4625576625550948,-1.4844633879101636,0,1,2,0,-0.2017248148935435,0,-0.6787996938007361,1,1,Low,Fresher,Low,0.2847257185513916,Poor,0.02155554608007619,-1.9470210504652585,0
0.3712833235728612,0,1.4541710311745095,0.8998613124191722,0.4840741098148571,4,-2.3641862295741283,0.0684415056731676,1.9286290258112615,-0.7905263682388197,0.5064812774136424,1,-1.0938799711461875,0,1,2.486692874820232,0.6577403265816938,0,0,1,0,2.861561133982286,0,0.6828449682335759,0,0,Low,Fresher,,-0.122371899363233,Poor,-0.007905263682388197,-1.8289525482385383,0
1.1165609482270349,1,-0.4416218235841926,-1.372653141005083,-2.114201303504101,4,-0.5760490783263958,0.0448974084143644,-1.2442579485436545,-1.2121597077763373,2.1951347449825143,0,1.8572092933200723,0,1,-0.7203998721290956,-1.2054282289866791,1,0,2,1,0.4109323748816224,0,-0.6787996938007361,0,0,Low,Fresher,,-0.5918032061518953,Poor,-0.012121597077763373,-0.4850283568575835,0
1.613412697996484,1,1.4617292357688263,0.9089214421371464,1.4425711238496468,4,-2.1002676047334283,-1.3120768613032583,1.3071868163174405,0.3467495872770372,2.1951347449825143,1,-1.0938799711461875,0,1,0.0122935600291362,0.6265170059483219,1,1,1,0,-0.8143820046687094,0,-0.6787996938007361,1,0,Low,Fresher,Low,-0.701719216573082,Poor,0.003467495872770372,0.6142234459191858,0
-1.3676978006202107,1,-0.346922433730134,1.5716871718858545,1.2522050275539638,1,0.9182580002390932,1.6256712104096216,-0.2712252161320189,-1.3365527766212228,1.3508080111980785,1,1.8572092933200723,0,1,-0.7511256359302138,-0.6035938231586694,1,0,0,0,-0.8143820046687094,0,0.0020226372164198,1,1,Low,Fresher,,0.757567998172232,Poor,-0.013365527766212228,0.14753181277154437,0
0.6197091984575859,0,-1.2887984142760758,-1.0247546000583037,0.0073987722703979,4,2.0219362352623347,-1.4654524980309738,-0.0651549740113738,-0.1282315411509624,-0.3378454563707936,0,1.119436977203507,0,1,0.1960291768668682,0.2327033997798248,1,0,1,0,1.6362467544319543,0,0.6828449682335759,1,0,Low,Fresher,,0.16377625440666235,Poor,-0.0012823154115096241,0.036674222912956606,0
0.3712833235728612,0,0.7417867467713435,0.0459159150437056,-0.4922828620733819,1,1.6796491678497627,-0.3566125182347388,1.0243679734486877,1.2080515445545612,-1.1821721901552296,0,-0.3561076550296228,0,1,-0.2647053985248102,-1.0172492826389197,0,0,1,0,-0.8143820046687094,0,-0.6787996938007361,1,1,Low,Fresher,Low,0.7824682076879039,Poor,0.012080515445545613,-0.7525438841141094,0
0.6197091984575859,0,0.4709519225719047,0.3677349363263573,-0.1243316487039243,0,0.6538305011184058,-0.4210655545576489,0.3657380659729828,2.021346650141319,1.3508080111980785,1,2.5949816094366374,0,0,-0.6156950644232513,-1.0661458569913111,1,0,2,0,-0.8143820046687094,1,0.6828449682335759,1,1,Low,Junior,Low,0.19950100417791325,Poor,0.020213466501413188,-0.45045079256805987,0
-0.6224201759660369,1,-0.6188395104214053,0.8174564048213587,0.3898566032878492,1,0.3885581682216701,-0.2147112063399384,1.315573056645338,1.461148622653409,-0.3378454563707936,0,1.119436977203507,1,1,0.3974740377985838,0.4992477492549266,1,0,2,0,-0.8143820046687094,0,-0.6787996938007361,0,1,Low,Fresher,Low,0.4964733395090233,Poor,0.01461148622653409,0.10177371145634279,0
